醜,ugly,,"醜い (みにくい): ugly, unattractive
醜 (しゅう): ugliness
醜悪 (しゅうあく): ugly, unsightly, hideous, mean, repulsive, disgraceful
醜態 (しゅうたい): disgraceful behavior, disgraceful behaviour, shameful sight
醜男 (ブおとこ): strong, brawny man"
湧,boil,,"湧き (わき): welling (up), gushing forth (of water), springing out, surging
湧く (わく): to well (up), to gush forth (of water), to spring out, to surge
湧き水 (わきみず): spring water
湧き出る (わきでる): to gush forth
湧出 (ゆうしゅつ): gushing out, welling up, springing up"
猶,furthermore,,"猶予 (ゆうよ): postponement, deferment, extension (of time)"
偽,falsehood,,"偽 (にせ): imitation, fake, phony, counterfeit, forged, bogus, sham
偽善 (ぎぜん): hypocrisy
偽装 (ぎそう): camouflage, disguise
真偽 (しんぎ): truth or error, authenticity, veracity
偽物 (にせもの): spurious article, forgery, counterfeit, imitation, sham"
巣,nest,,"巣 (す): nest, rookery, breeding place, hive
巣立ち (すだち): leaving the nest
古巣 (ふるす): old haunts, former homes
卵巣 (らんそう): ovary
病巣 (びょうそう): focus, nidus, lesion"
災,disaster,,"被災 (ひさい): being a victim of (some disaster), suffering from
震災 (しんさい): earthquake disaster
災害 (さいがい): calamity, disaster, misfortune
大震災 (だいしんさい): great earthquake (disaster)
防災 (ぼうさい): prevention of damage resulting from a natural disaster, protection against disaster"
衰,decline,,"衰え (おとろえ): weakening, emaciation, decline
衰退 (すいたい): decline, degeneration, decay, waning, ebbing
減衰 (げんすい): attenuation, damping, decay
衰弱 (すいじゃく): weakness, debility, breakdown, prostration
衰える (おとろえる): to become weak, to decline, to wear, to abate, to decay, to wither, to waste away"
複,duplicate,,"複数 (ふくすう): plural, multiple, several
複雑 (ふくざつ): complex, complicated, intricate, mixed (feelings)
複合 (ふくごう): composite, combined, complex
重複 (ちょうふく): duplication, repetition, overlapping, redundancy, restoration
複製 (ふくせい): reproduction, duplication, reprinting"
双,pair,,"双方 (そうほう): both parties, both sides
双子 (ふたご): twins, twin
双 (そう): pair
双方向 (そうほうこう): two-way, bidirectional, interactive
無双 (むそう): peerless, unparalleled, unparallelled, matchless"
陥,collapse,,"陥る (おちいる): to fall into (e.g. a hole)
欠陥 (けっかん): defect, fault, flaw, deformity, deficiency, shortage, gap
陥落 (かんらく): fall, sinking, surrender, capitulation
陥没 (かんぼつ): cave-in, collapse, sinking, depression (e.g. of the skull), subsidence
陥れる (おとしいれる): to trap (into a difficult situation), to put (in a fix), to throw (e.g. into turmoil), to trick (into doing), to lure (into a trap), to frame (for a crime)"
巷,"fork in road",,"巷 (ちまた): the public, the street (e.g. ""word on the street"")
巷間 (こうかん): on the street, around town, the world, the public"
港,harbor,,"空港 (くうこう): airport
香港 (ほんこん): Hong Kong, Hongkong
港 (みなと): harbour, harbor, port
漁港 (ぎょこう): fishing harbour, fishing harbor
港湾 (こうわん): harbour, harbor"
劣,inferiority,,"劣化 (れっか): deterioration, degradation, drop in quality
劣る (おとる): to be inferior to, to be less good at, to fall behind
劣等 (れっとう): inferiority, low grade
見劣り (みおとり): unfavourable comparison, unfavorable comparison
優劣 (ゆうれつ): (relative) merits, superiority or inferiority, quality"
歓,delight,,"歓迎 (かんげい): welcome, reception
歓声 (かんせい): cheer, shout of joy
歓喜 (かんき): delight, great joy
歓び (よろこび): joy, delight, rapture, pleasure, gratification, rejoicing, congratulations, felicitations
歓談 (かんだん): pleasant talk, chat"
廃,abolish,,"廃棄 (はいき): disposal, abandonment, scrapping, discarding, abolition
廃止 (はいし): abolition, repeal
廃墟 (はいきょ): ruins, abandoned building
撤廃 (てっぱい): annulment, abolition, repeal, rescission
廃絶 (はいぜつ): abolition, elimination"
洲,continent,,"洲 (しゅう): state, province, county, oblast, department (of ancient China)
白洲 (しらす): white sandbar, white sandbank
大洲 (たいしゅう): continent
中洲 (なかす): sandbank (in a river), sandbar"
臨,"look to",,"臨時 (りんじ): temporary, provisional, interim
臨床 (りんしょう): clinical (e.g. pathology, physiology)
臨場 (りんじょう): visit, presence, attendance
臨界 (りんかい): boundary
臨む (のぞむ): to look out on, to overlook, to front onto"
漁,fishing,,"漁業 (ぎょぎょう): fishing (industry)
漁 (りょう): fishing, gathering seafood (e.g. clams, seaweed)
漁船 (ぎょせん): fishing boat
漁港 (ぎょこう): fishing harbour, fishing harbor
漁村 (ぎょそん): fishing village"
奏,"play music",,"演奏 (えんそう): musical performance
奏者 (そうしゃ): instrumentalist, player
伴奏 (ばんそう): (musical) accompaniment
吹奏楽 (すいそうがく): wind music, wind instrument music
協奏曲 (きょうそうきょく): concerto"
補,supplement,,"候補 (こうほ): candidate, contender, prospect, pick, choice, list
補助 (ほじょ): assistance, support, aid, help
補正 (ほせい): correction, revision, compensation (e.g. to a pendulum)
補給 (ほきゅう): supply, supplying, replenishment
補足 (ほそく): supplement, complement"
睡,drowsy,,"睡眠 (すいみん): sleep
睡 (ねむり): sleep, sleeping
睡魔 (すいま): sleepiness, drowsiness
熟睡 (じゅくすい): sound sleep
睡蓮 (すいれん): water lily (any plant of genus Nymphaea)"
揮,brandish,,"発揮 (はっき): show (of power, ability, etc.), exhibition, demonstration, display, manifestation
指揮 (しき): command, direction
揮発 (きはつ): volatilization, volatilisation
揮毫 (きごう): writing (esp. commissioned calligraphy), drawing, painting
指揮棒 (しきぼう): conductor's stick, conductor's baton"
侯,marquis,,"侯爵 (こうしゃく): marquis, marquess
王侯 (おうこう): king and princes, noble rank
侯 (こう): marquis, lord, daimyo"
塚,hillock,,"塚 (つか): mound, heap, hillock
貝塚 (かいづか): shell heap, shell mound, kitchen midden
一里塚 (いちりづか): milestone (1 ri apart)"
網,netting,,"網 (あみ): net, netting
網膜 (もうまく): retina
網羅 (もうら): encompassing, covering (exhaustively), including (all of), comprising, comprehending
網戸 (あみど): window screen, insect screen, mosquito screen, screen, screen door
網目 (あみめ): stitch"
某,so-and-so,,"某 (ぼう): certain, one
某所 (ぼうしょ): certain place
某氏 (ぼうし): a certain person, unnamed person, Mr. So-and-so, a certain someone who shall remain unnamed
某社 (ぼうしゃ): certain company, unnamed company
某国 (ぼうこく): certain country"
磨,grind,,"磨き (みがき): polish, improvement, burnishing
磨く (みがく): to polish, to shine, to brush (e.g. teeth), to grind (e.g. lens)
歯磨き (はみがき): dental brushing, brushing one's teeth
切磋琢磨 (せっさたくま): cultivating one's character by studying hard, diligent application
研磨 (けんま): grinding, polishing"
雷,thunder,,"雷 (かみなり): lightning, thunder, thunderbolt
雷神 (らいじん): god of thunder
地雷 (じらい): land mine, booby trap
雷雨 (らいう): thunderstorm
魚雷 (ぎょらい): torpedo"
缶,"kanji component: earthen jar",みずがめ,"缶 (かん): can, tin
缶詰 (かんづめ): canned food, tinned food
空き缶 (あきかん): empty can
ドラム缶 (ドラムかん): drum
缶詰め (かんづめ): canned food, tinned food"
鬱,gloom,,"憂鬱 (ゆううつ): depression, melancholy, dejection, gloom, despondency
鬱病 (うつびょう): depression
陰鬱 (いんうつ): gloom, melancholy
鬱憤 (うっぷん): resentment, grudge, pent-up anger, frustration, bitterness
鬱屈 (うっくつ): gloomy"
環,ring,,"環境 (かんきょう): environment, circumstance
循環 (じゅんかん): circulation, rotation, cycle, loop
一環 (いっかん): link (e.g. in a chain of events), part (of a plan, campaign, activities, etc.)
環 (わ): ring, circle, loop
悪循環 (あくじゅんかん): vicious circle, vicious cycle"
綿,cotton,,"綿 (めん): cotton
綿密 (めんみつ): minute, detailed, careful, scrupulous, thorough
木綿 (もめん): cotton (material)
綿棒 (めんぼう): cotton swab
海綿 (かいめん): sponge"
紳,sire,,"紳士 (しんし): gentleman"
豸,"kanji component: badger",むじなへん,
貌,appearance,,"変貌 (へんぼう): transfiguration, transformation, change of appearance
全貌 (ぜんぼう): whole story, full picture, full particulars
風貌 (ふうぼう): looks, appearance
美貌 (びぼう): beautiful face, good looks, beauty
貌 (かお): face, visage"
嘩,noisy,,"喧嘩 (けんか): quarrel, brawl, fight, squabble, scuffle, argument
口喧嘩 (くちげんか): quarrel, dispute, argument"
襟,collar,,"襟 (えり): collar, lapel, neckband, neck
襟元 (えりもと): front of neck, collar
襟足 (えりあし): hairline at nape of neck, nape of neck
襟巻 (えりまき): muffler (often fur), scarf, comforter
襟ぐり (えりぐり): neckline (of dress, etc.)"
縫,sew,,"縫製 (ほうせい): sewing (by machine)
縫い (ぬい): embroidery, sewing
手縫い (てぬい): hand-tailored, hand-sewn
縫う (ぬう): to sew, to stitch
裁縫 (さいほう): sewing, needlework"
涼,refreshing,,"涼しい (すずしい): cool, refreshing
涼しげ (すずしげ): cool, cool-looking, refreshing to look at
清涼 (せいりょう): cool, refreshing
涼 (りょう): cool breeze, cool air, refreshing coolness
荒涼 (こうりょう): desolate, dreary, bleak"
催,sponsor,,"開催 (かいさい): holding (a conference, exhibition, etc.), opening, hosting (e.g. the Olympics)
主催 (しゅさい): sponsorship (i.e. conducting under one's auspices), promotion, organizing, organising, hosting, staging
催し (もよおし): event, festivities, function, social gathering, auspices, opening, holding (a meeting)
催眠 (さいみん): hypnotism
共催 (きょうさい): joint sponsorship (of an event), cosponsorship, joint hosting"
盤,tray,,"盤 (さら): plate, dish, platter, disc
基盤 (きばん): foundation, basis, base, footing, infrastructure
中盤 (ちゅうばん): middle (stage)
終盤 (しゅうばん): endgame, final stage
鍵盤 (けんばん): keyboard (piano, computer, etc.)"
銃,gun,,"銃 (じゅう): gun, rifle, small arms
銃撃 (じゅうげき): shooting, gunning (down)
拳銃 (けんじゅう): pistol, handgun, revolver
銃弾 (じゅうだん): bullet (from a rifle)
銃器 (じゅうき): small arms"
拍,clap,,"拍手 (はくしゅ): clapping hands, applause
拍子 (ひょうし): (musical) time, tempo, beat, rhythm
心拍 (しんぱく): heartbeat
拍車 (はくしゃ): (riding) spur
拍子抜け (ひょうしぬけ): anticlimax, let-down, disappointment, loss of interest"
戴,"be crowned with",,"頂戴 (ちょうだい): receiving, reception, getting, being given
戴き (いただき): crown (of head), summit (of mountain), spire
不倶戴天 (ふぐたいてん): cannot allow (oneself) to live (with someone) under the canopy of heaven, cannot allow (the sworn enemy) to live in this world, irreconcilable (enemy)
戴冠 (たいかん): coronation, crowning"
裾,cuff,,"裾 (すそ): hem, (trouser) cuff, shirttail, bottom (of a kimono), train (of a dress)
裾野 (すその): foot of a mountain, plain at the foot of a mountain
お裾分け (おすそわけ): sharing with others what has been given to you, sharing a portion of the profit with others
山裾 (やますそ): foot or base of a mountain, foothills"
菓,confectionery,,"お菓子 (おかし): confections, sweets, candy
菓子 (かし): confectionery, sweets, candy, cake
和菓子 (わがし): wagashi, traditional Japanese confectionery
駄菓子 (だがし): cheap sweets
スナック菓子 (スナックがし): snack food (esp. potato chips, popcorn, etc.), munchie"
顕,appear,,"顕著 (けんちょ): remarkable, striking, obvious
顕在 (けんざい): being actual (as opposed to hidden or latent), being apparent, being obvious, being tangible, being revealed
顕 (あらわ): exposed, scanty, bare, unconcealed, naked
顕微鏡 (けんびきょう): microscope
顕現 (けんげん): manifestation"
担,shouldering,,"担当 (たんとう): being in charge (of an area of responsibility), being responsible (for a work role, etc.)
負担 (ふたん): burden, load, responsibility
担保 (たんぽ): security, guarantee, collateral (e.g. mortgage)
担う (になう): to carry on one's shoulder, to shoulder, to bear
分担 (ぶんたん): taking on one's share (e.g. of work), dividing (work, expenses, etc.) between, apportionment, allotment, allocation, assignment"
飽,sated,,"飽き (あき): weariness, boredom, tedium, tiresomeness
飽きる (あきる): to get tired of, to lose interest in, to be fed up with, to have enough
飽和 (ほうわ): saturation, satiation
飽食 (ほうしょく): gluttony, satiation, engorgement
飽く (あく): to be satisfied, to enjoy"
鎌,sickle,,"鎌倉 (かまくら): Kamakura (city)
鎌 (かま): sickle"
辻,crossing,,"辻 (つじ): intersection, crossing, crossroad, street corner, street
辻堂 (つじどう): wayside shrine
辻占 (つじうら): slip of paper with a fortune-telling message, street fortune-teller"
臓,entrails,,"心臓 (しんぞう): heart
肝臓 (かんぞう): liver
内臓 (ないぞう): internal organs, intestines, viscera
臓器 (ぞうき): internal organs, viscera, intestines
腎臓 (じんぞう): kidney"
粗,coarse,,"粗 (あら): rice chaff
粗末 (そまつ): crude, rough, plain, humble, shabby
粗い (あらい): coarse, rough
お粗末 (おそまつ): poor, lame, ill-prepared
粗食 (そしょく): simple diet, plain food, simple food, frugal meal"
訓,instruction,,"訓練 (くんれん): training, drill, practice, discipline
教訓 (きょうくん): lesson, precept, teachings, moral
特訓 (とっくん): special training, intensive training, crash course
訓 (おしえ): teaching, instruction, teachings, precept, lesson, doctrine
校訓 (こうくん): school precepts"
委,committee,,"委員 (いいん): committee member
委託 (いたく): entrusting (something to a person), consignment (of goods), putting in someone's charge, trust, commission
委ねる (ゆだねる): to entrust (a matter) to, to leave to
委任 (いにん): entrusting, charge, delegation, authorization
委譲 (いじょう): transfer, assignment"
謀,conspire,,"陰謀 (いんぼう): plot, intrigue, scheme
無謀 (むぼう): reckless, thoughtless, rash, ill-advised, impulsive, mad (e.g. scheme)
謀略 (ぼうりゃく): strategy, stratagem, trick, scheme, plot
参謀 (さんぼう): staff officer, military staff
共謀 (きょうぼう): conspiracy, collusion, complicity"
惚,"fall in love with",,"惚れる (ほれる): to fall in love, to be in love, to be charmed with, to lose one's heart to
恍惚 (こうこつ): ecstasy, rapture, trance
惚け (ぼけ): Alzheimer's (impol)"
遍,everywhere,,"普遍 (ふへん): universal, general, ubiquitous, omnipresent
遍路 (へんろ): pilgrimage
遍歴 (へんれき): travels, pilgrimage, itinerancy
遍 (へん): number of times
遍照 (へんじょう): universal illumination (esp. in Buddhism, by the dharma-body)"
粋,chic,,"純粋 (じゅんすい): pure, true, genuine, unmixed
抜粋 (ばっすい): extract, excerpt, selection
粋 (いき): chic, smart, stylish, tasteful, refined, sophisticated, worldly (esp. in terms of being familiar with the red light district, geishas and actors)
生粋 (きっすい): pure, genuine, trueborn, natural-born
無粋 (ぶすい): boorish, inelegant, unpolished, unromantic"
崖,cliff,,"崖 (がけ): cliff, precipice
崖っぷち (がけっぷち): cliff edge, edge of a precipice
断崖 (だんがい): palisade, cliff
断崖絶壁 (だんがいぜっぺき): precipitous cliff, sheer precipice"
硝,nitrate,,"硝子 (ガラス): vitreous
硝酸 (しょうさん): nitric acid
硝煙 (しょうえん): gunpowder smoke"
盾,shield,,"矛盾 (むじゅん): contradiction, inconsistency
盾 (たて): shield, buckler, escutcheon, pretext"
詳,detailed,,"詳細 (しょうさい): details, particulars, specifics
詳しく (くわしく): in detail, fully, minutely, at length
詳しい (くわしい): detailed, full, accurate
不詳 (ふしょう): unknown, unidentified, unspecified
詳述 (しょうじゅつ): detailed explanation"
誉,reputation,,"名誉 (めいよ): honor, honour, credit, prestige
栄誉 (えいよ): honour, honor
不名誉 (ふめいよ): dishonor, dishonour, disgrace, shame
誉める (ほめる): to praise, to admire, to speak well of someone
毀誉 (きよ): praise and censure, approval and disapproval, approbation and condemnation"
炉,hearth,,"炉 (ろ): hearth, fireplace
炉心 (ろしん): nuclear reactor core
暖炉 (だんろ): fireplace, hearth, stove
囲炉裏 (いろり): sunken hearth, sunken fireplace
軽水炉 (けいすいろ): light-water reactor"
没,drown,,"没 (ぼつ): death
没頭 (ぼっとう): immersing oneself in, being absorbed in, devoting oneself to, giving oneself up entirely to
沈没 (ちんぼつ): sinking, foundering, going down, submersion
水没 (すいぼつ): submerge
没収 (ぼっしゅう): forfeiture, seizure, confiscation, impounding"
潔,undefiled,,"簡潔 (かんけつ): brevity, conciseness, simplicity
清潔 (せいけつ): clean, hygienic, sanitary
高潔 (こうけつ): noble, lofty, high-minded, virtuous, upright
潔癖 (けっぺき): fastidiousness, love of cleanliness
潔い (いさぎよい): manly, sportsmanlike, gracious, gallant, resolute, brave"
峰,summit,,"最高峰 (さいこうほう): highest peak, highest mountain
峰 (みね): peak, summit, ridge, top
秀峰 (しゅうほう): beautiful mountain, magnificent mountain
巨峰 (きょほう): gigantic peak
連峰 (れんぽう): mountain range"
芳,perfume,,"芳香 (ほうこう): perfume, fragrance, aroma, balm, sweet scent
芳しい (かんばしい): sweet, fragrant, aromatic
芳醇 (ほうじゅん): mellow (flavor or fragrance, esp. alcohol), rich, full-bodied, superior"
洞,den,,"洞窟 (どうくつ): cavern, cave, cave system, grotto
洞察 (どうさつ): discernment, insight
空洞 (くうどう): cave, hollow, cavity
洞 (ほら): hollow, cavity, hole, cave
曹洞宗 (そうとうしゅう): Soto school (of Zen Buddhism)"
掃,sweep,,"掃除 (そうじ): cleaning, sweeping, dusting, scrubbing
清掃 (せいそう): cleaning, clean-up, garbage collection, scavenging
一掃 (いっそう): clean sweep, purging, doing away with, eradication
拭き掃除 (ふきそうじ): cleaning, scrubbing
掃く (はく): to sweep, to brush, to clean"
昇,"rise up",,"上昇 (じょうしょう): rising, ascending, climbing
急上昇 (きゅうじょうしょう): sudden rise, steep climb, zoom
昇格 (しょうかく): raising of status, promotion, advance
昇る (のぼる): to ascend, to go up, to climb
昇華 (しょうか): sublimation"
稀,rare,,"稀 (き): dilute
稀有 (けう): rare, uncommon
稀少 (きしょう): scarce, rare
稀代 (きたい): uncommon, rare, extraordinary, matchless
古稀 (こき): 70th birthday"
縛,truss,,"縛り (しばり): binding
束縛 (そくばく): restraint, restriction, fetters, yoke, shackles
呪縛 (じゅばく): spell (that restricts one's movements), binding spell
縛る (しばる): to tie, to bind, to fasten
金縛り (かなしばり): binding hand and foot, temporary feeling of paralysis, sleep paralysis"
喉,throat,,"喉 (のど): singing voice
喉元 (のどもと): throat
耳鼻咽喉科 (じびいんこうか): otorhinolaryngology, otolaryngology, ear, nose and throat department
咽喉 (いんこう): throat
喉頭 (こうとう): larynx"
税,tax,,"税 (ぜい): tax
税金 (ぜいきん): tax, duty
課税 (かぜい): taxation
増税 (ぞうぜい): tax increase
税務 (ぜいむ): taxation business"
刊,publish,,"刊行 (かんこう): publication, issue
創刊 (そうかん): launching (e.g. newspaper), first issue
週刊 (しゅうかん): weekly publication
刊 (かん): publication, edition (e.g. morning, evening, special), published in (year), publication frequency (e.g. daily, monthly)
朝刊 (ちょうかん): morning newspaper"
珠,pearl,,"珠 (たま): ball, sphere, globe, orb
真珠 (しんじゅ): pearl
曼珠沙華 (まんじゅしゃげ): red spider lily (Lycoris radiata), cluster amaryllis, cluster belladonna, manjusaka
珠玉 (しゅぎょく): gem, jewel
数珠 (じゅず): rosary, string of prayer beads"
冠,crown,,"冠 (かんむり): traditional cap worn by Shinto clergy and courtiers
冠水 (かんすい): being covered with water (i.e. in a flood), being submerged, being inundated, flooding
王冠 (おうかん): crown, diadem
栄冠 (えいかん): laurels, garland
弱冠 (じゃっかん): twenty years of age"
滝,waterfall,,"滝 (たき): waterfall
滝川 (たきがわ): rapids
滝口 (たきぐち): top of a waterfall
滝つぼ (たきつぼ): plunge basin, waterfall lake, plunge pool, basin under a waterfall
小滝 (おたき): cascade"
預,deposit,,"預け (あずけ): custody, keeping
預金 (よきん): deposit, bank account
預かり (あずかり): under custody, under supervision
預ける (あずける): to leave (in someone's keeping), to put (in someone's care), to place (in someone's custody), to entrust (someone) with, to deposit
お預け (おあずけ): making a person, pet, etc. wait (before being permitting to do something)"
幅,breadth,,"幅 (はば): width, breadth
大幅 (おおはば): big, large, drastic, substantial
幅広い (はばひろい): extensive, wide, broad
増幅 (ぞうふく): amplification (elec.)
振幅 (しんぷく): amplitude"
企,plan,,"企業 (きぎょう): enterprise, business, company, corporation
企画 (きかく): planning, project, plan, design
企て (くわだて): plan, attempt, undertaking
企み (たくらみ): plot, scheme, trick, design, intrigue, artifice, conspiracy
企てる (くわだてる): to plan, to plot, to propose, to design, to intend, to contemplate"
銅,copper,,"銅 (かね): money
銅像 (どうぞう): bronze statue
銅メダル (どうメダル): bronze medal
青銅 (せいどう): bronze
銅貨 (どうか): copper coin"
縄,"straw rope",,"沖縄 (おきなわ): Okinawa (prefecture), region comprising most of Japan's southwestern archipelago (esp. Okinawa Island)
縄文 (じょうもん): straw-rope pattern pressed into earthenware
縄 (なわ): rope, cord
一筋縄 (ひとすじなわ): (piece of) rope
縄張り (なわばり): stretching a rope around, roping off, cordoning off, demarcation"
瓶,"flower pot",,"瓶 (かめ): earthenware pot
瓶詰め (びんづめ): bottling, bottled
花瓶 (かびん): (flower) vase
小瓶 (こびん): small bottle
ガラス瓶 (ガラスびん): glass bottle, glass jar, phial, vial"
陳,exhibit,,"陳列 (ちんれつ): exhibition, display, putting on show
新陳代謝 (しんちんたいしゃ): renewal, replacement, regeneration, rejuvenation
陳腐 (ちんぷ): stale, hackneyed, cliched
陳 (ちん): Chen (ancient Chinese state, approx. 1045-479 BCE), Ch'en
陳述 (ちんじゅつ): statement, declaration"
脈,vein,,"文脈 (ぶんみゃく): context
人脈 (じんみゃく): personal connections
動脈 (どうみゃく): artery
山脈 (やまなみ): mountain range, mountain belt
脈 (みゃく): pulse"
呪,curse,,"呪い (のろい): curse, spell, malediction
呪文 (じゅもん): spell, charm, incantation, magic word
呪術 (じゅじゅつ): magic, sorcery, incantation
呪縛 (じゅばく): spell (that restricts one's movements), binding spell
呪 (じゅ): spell, curse"
覆,capsize,,"覆い (おおい): cover, mantle, shroud, hood
覆う (おおう): to cover, to hide, to conceal, to wrap, to disguise
覆す (くつがえす): to overturn, to capsize, to upset
被覆 (ひふく): coating, covering
転覆 (てんぷく): overturning, capsizing"
窟,cavern,,"洞窟 (どうくつ): cavern, cave, cave system, grotto
巣窟 (そうくつ): den, haunt, hangout, nest, lair
魔窟 (まくつ): den of thieves
窟 (いわや): cavern, grotto
石窟 (せっくつ): cavern, grotto, rock cave"
宵,"wee hours",,"今宵 (こよい): this evening, tonight
宵 (よい): evening, early night hours
春宵 (しゅんしょう): spring evening
宵越し (よいごし): (kept) overnight
宵闇 (よいやみ): dusk, twilight"
抽,pluck,,"抽象 (ちゅうしょう): abstraction
抽選 (ちゅうせん): lottery, raffle, drawing (of lots)
抽出 (ちゅうしゅつ): extraction, abstraction"
署,"government office",,"署名 (しょめい): signature
部署 (ぶしょ): one's post, one's station, department, bureau, section
同署 (どうしょ): the (above-mentioned) authorities, police (from said station)
税務署 (ぜいむしょ): tax office
消防署 (しょうぼうしょ): fire station"
献,offering,,"貢献 (こうけん): contribution (furthering a goal or cause), services (to a cause)
文献 (ぶんけん): literature, books (reference), document
献金 (けんきん): donation, contribution, offering
献血 (けんけつ): blood donation
献立 (こんだて): menu, bill of fare"
脇,aside,,"脇 (わき): armpit, under one's arm, side, flank
脇役 (わきやく): supporting role (actor), minor role
脇腹 (わきばら): side (of the torso), flank
脇道 (わきみち): side road, byroad
脇の下 (わきのした): armpit, axilla"
墨,"black ink",,"墨 (すみ): sumi, India ink, Chinese ink, ink stick, ink-cake
お墨付き (おすみつき): handwriting, autograph, authorization, authorisation
墨画 (ぼくが): India-ink drawing
水墨 (すいぼく): water and ink
墨汁 (ぼくじゅう): India ink, China ink"
紛,distract,,"紛争 (ふんそう): dispute, conflict, trouble, strife
紛れ (まぎれ): confusion, complications
紛失 (ふんしつ): loss, going missing
紛らわしい (まぎらわしい): easily mixed up (e.g. similar words), easily mistaken, confusingly similar, misleading, equivocal, ambiguous
内紛 (ないふん): domestic discord, internal discord, internal strife, internal struggle, infighting"
渉,ford,,"交渉 (こうしょう): negotiations, discussions
干渉 (かんしょう): interference, intervention, meddling
渉外 (しょうがい): public relations, client liaison, client relations
渉猟 (しょうりょう): ranging over or scouting out a territory, searching far and wide (for), reading extensively
不干渉 (ふかんしょう): abstention, nonintervention, noninterference"
緊,tense,,"緊張 (きんちょう): tension, mental strain, nervousness
緊急 (きんきゅう): urgency, emergency
緊迫 (きんぱく): tension, strain
緊密 (きんみつ): rigour, rigor, closeness, compactness, tightly knit
緊縮 (きんしゅく): shrinkage, contraction, economy, retrenchment"
筒,cylinder,,"筒 (つつ): pipe, tube, cylinder
封筒 (ふうとう): envelope
気筒 (きとう): cylinder
水筒 (すいとう): canteen, flask, water bottle, thermos
筒井 (つつい): round well"
栗,chestnut,,"片栗粉 (かたくりこ): potato starch
栗色 (くりいろ): chestnut-color, chestnut-colour
甘栗 (あまぐり): broiled sweet chestnuts"
畜,livestock,,"家畜 (かちく): domestic animals, livestock, cattle
畜産 (ちくさん): animal husbandry, livestock industry
鬼畜 (きちく): brute, savage, fiend
畜生 (ちくしょう): beast (i.e. any animal other than man)
牧畜 (ぼくちく): stock-farming"
翼,wing,,"翼 (つばさ): wing
左翼 (さよく): left-wing (politics)
右翼 (うよく): right-wing (politics)
一翼 (いちよく): one wing
両翼 (りょうよく): both wings, both flanks"
煩,anxiety,,"煩雑 (はんざつ): complex, intricate, complicated, confused, troublesome, vexatious, cumbersome
煩悩 (ぼんのう): worldly desires, evil passions, appetites of the flesh
煩わしい (わずらわしい): troublesome, annoying, complicated
煩い (わずらい): worry, agony, vexation
煩 (はん): trouble"
沿,"run alongside",,"沿い (ぞい): along
沿岸 (えんがん): coast, shore, littoral
海沿い (うみぞい): seaside, seashore, coast, coastland
沿線 (えんせん): alongside a railway line, bus route, major thoroughfare, etc.
沿う (そう): to run along, to run beside, to stick to (a line)"
控,withdraw,,"控え (ひかえ): reserve, spare, backup
控えめ (ひかえめ): moderate, reserved, conservative, humble, mild-mannered, self-effacing, unassuming, well-behaved, low-key, temperate, in small quantities
控除 (こうじょ): subtraction, deduction (e.g. tax), subsidy
控える (ひかえる): to be temperate in, to refrain, to abstain, to hold back, to restrain oneself from excessive ...
控訴 (こうそ): koso appeal (initial appeal to a higher court)"
泰,peaceful,,"安泰 (あんたい): peace, security, tranquility, tranquillity
泰山 (たいざん): large mountain, Mt Taishan (China)
泰西 (たいせい): the Occident, the West
泰平 (たいへい): peace, tranquility, tranquillity"
盲,blind,,"盲点 (もうてん): blind spot
盲導犬 (もうどうけん): guide dog for the blind, seeing eye dog
盲目的 (もうもくてき): blind (devotion), reckless
盲 (めくら): illiteracy, illiterate person
盲信 (ぼうしん): blind acceptance, blind belief, credulity"
蔑,ignore,,"軽蔑 (けいべつ): scorn, disdain, contempt
侮蔑 (ぶべつ): scorn, disdain, contempt, slight
蔑視 (べっし): contempt, derision, slight, disdain
蔑む (さげすむ): to scorn, to despise, to hold in contempt, to look down on, to disdain
蔑み (さげすみ): contempt"
征,subjugate,,"遠征 (えんせい): expedition, (military) campaign
征服 (せいふく): conquest, subjugation, overcoming
征伐 (せいばつ): conquest, subjugation, overcoming
東征 (とうせい): eastern expedition
征夷大将軍 (せいいたいしょうぐん): commander-in-chief of the expeditionary force against the barbarians, great, unifying leader"
域,range,,"地域 (ちいき): area, region
領域 (りょういき): area, domain, territory, field, range, region, regime
域 (いき): region, limits, stage, level
区域 (くいき): limits, boundary, domain, zone, sphere, territory
全域 (ぜんいき): the whole area"
餅,"mochi rice cake",,"餅 (あんもち): mochi rice cake with red bean jam filling, mochi rice cake covered in red bean jam
桜餅 (さくらもち): rice cake with bean paste wrapped in a preserved cherry leaf
草餅 (くさもち): rice-flour dumplings mixed with mugwort
鏡餅 (かがみもち): mirror-shaped mochi, usu. a pair stacked in order of size with a daidai on top, used as a New Year offering, then cut and eaten on January 11.
月餅 (げっぺい): mooncake, disc-shaped confection of wheat-flour dough filled with bean paste, usu. eaten during Autumn in China"
漂,drift,,"漂う (ただよう): to drift, to float
漂流 (ひょうりゅう): drifting, drift, being adrift
漂泊 (ひょうはく): roaming, drifting about, wandering
漂白 (ひょうはく): blanching, bleaching
漂着 (ひょうちゃく): drifting ashore"
施,"carry out",,"施設 (しせつ): institution, establishment, facility
実施 (じっし): enforcement, implementation, putting into practice, carrying out, operation, working (e.g. working parameters), enactment
施し (ほどこし): charity, almsgiving
施行 (しこう): execution, enforcing, carrying out
施術 (しじゅつ): medical treatment (esp. surgical)"
